Sexo;Tipo de empleo buscado;Grupos de edad (años);Periodo;Total
mujeres;de jornada parcial únicamente;de 65 a 69;1993TII;0
mujeres;de jornada parcial únicamente;de 65 a 69;1993TI;0,1
mujeres;de jornada parcial únicamente;de 65 a 69;1992TIV;0
mujeres;de jornada parcial únicamente;de 65 a 69;1992TIII;0,2
mujeres;de jornada parcial únicamente;de 65 a 69;1992TII;0
mujeres;de jornada parcial únicamente;de 65 a 69;1992TI;0,2
mujeres;de jornada parcial únicamente;de 65 a 69;1991TIV;0
mujeres;de jornada parcial únicamente;de 65 a 69;1991TIII;0
mujeres;de jornada parcial únicamente;de 65 a 69;1991TII;0,2
mujeres;de jornada parcial únicamente;de 65 a 69;1991TI;0,2
mujeres;de jornada parcial únicamente;de 65 a 69;1990TIV;0,2
mujeres;de jornada parcial únicamente;de 65 a 69;1990TIII;0,2
mujeres;de jornada parcial únicamente;de 65 a 69;1990TII;0,4
mujeres;de jornada parcial únicamente;de 65 a 69;1990TI;0
mujeres;de jornada parcial únicamente;de 65 a 69;1989TIV;0
mujeres;de jornada parcial únicamente;de 65 a 69;1989TIII;0
mujeres;de jornada parcial únicamente;de 65 a 69;1989TII;0,1
mujeres;de jornada parcial únicamente;de 65 a 69;1989TI;0
mujeres;de jornada parcial únicamente;de 65 a 69;1988TIV;0,3
mujeres;de jornada parcial únicamente;de 65 a 69;1988TIII;0,3
mujeres;de jornada parcial únicamente;de 65 a 69;1988TII;0
mujeres;de jornada parcial únicamente;de 65 a 69;1988TI;0
mujeres;de jornada parcial únicamente;de 65 a 69;1987TIV;0
mujeres;de jornada parcial únicamente;de 65 a 69;1987TIII;0,5
mujeres;de jornada parcial únicamente;de 65 a 69;1987TII;0,5
mujeres;de jornada parcial únicamente;de 70 y más;1995TIV;0
mujeres;de jornada parcial únicamente;de 70 y más;1995TIII;0
mujeres;de jornada parcial únicamente;de 70 y más;1995TII;0
mujeres;de jornada parcial únicamente;de 70 y más;1995TI;0
mujeres;de jornada parcial únicamente;de 70 y más;1994TIV;0
mujeres;de jornada parcial únicamente;de 70 y más;1994TIII;0,2
mujeres;de jornada parcial únicamente;de 70 y más;1994TII;0
mujeres;de jornada parcial únicamente;de 70 y más;1994TI;0
mujeres;de jornada parcial únicamente;de 70 y más;1993TIV;0
mujeres;de jornada parcial únicamente;de 70 y más;1993TIII;0
mujeres;de jornada parcial únicamente;de 70 y más;1993TII;0
mujeres;de jornada parcial únicamente;de 70 y más;1993TI;0
mujeres;de jornada parcial únicamente;de 70 y más;1992TIV;0,2
mujeres;de jornada parcial únicamente;de 70 y más;1992TIII;0
mujeres;de jornada parcial únicamente;de 70 y más;1992TII;0
mujeres;de jornada parcial únicamente;de 70 y más;1992TI;0
mujeres;de jornada parcial únicamente;de 70 y más;1991TIV;0
mujeres;de jornada parcial únicamente;de 70 y más;1991TIII;0
mujeres;de jornada parcial únicamente;de 70 y más;1991TII;0
mujeres;de jornada parcial únicamente;de 70 y más;1991TI;0
mujeres;de jornada parcial únicamente;de 70 y más;1990TIV;0
mujeres;de jornada parcial únicamente;de 70 y más;1990TIII;0
mujeres;de jornada parcial únicamente;de 70 y más;1990TII;0
mujeres;de jornada parcial únicamente;de 70 y más;1990TI;0
mujeres;de jornada parcial únicamente;de 70 y más;1989TIV;0,1
mujeres;de jornada parcial únicamente;de 70 y más;1989TIII;0,1
mujeres;de jornada parcial únicamente;de 70 y más;1989TII;0,3
mujeres;de jornada parcial únicamente;de 70 y más;1989TI;0
mujeres;de jornada parcial únicamente;de 70 y más;1988TIV;0
mujeres;de jornada parcial únicamente;de 70 y más;1988TIII;0
mujeres;de jornada parcial únicamente;de 70 y más;1988TII;0,1
mujeres;de jornada parcial únicamente;de 70 y más;1988TI;0,1
mujeres;de jornada parcial únicamente;de 70 y más;1987TIV;0
mujeres;de jornada parcial únicamente;de 70 y más;1987TIII;0,3
mujeres;de jornada parcial únicamente;de 70 y más;1987TII;0
mujeres;de cualquier tipo;total;1995TIV;1.116,4
mujeres;de cualquier tipo;total;1995TIII;1.113,4
mujeres;de cualquier tipo;total;1995TII;1.077,1
mujeres;de cualquier tipo;total;1995TI;1.061,3
mujeres;de cualquier tipo;total;1994TIV;1.143
mujeres;de cualquier tipo;total;1994TIII;1.127,9
mujeres;de cualquier tipo;total;1994TII;1.115,6
mujeres;de cualquier tipo;total;1994TI;1.093
mujeres;de cualquier tipo;total;1993TIV;1.052,4
mujeres;de cualquier tipo;total;1993TIII;958,2
mujeres;de cualquier tipo;total;1993TII;862,2
mujeres;de cualquier tipo;total;1993TI;845,1
mujeres;de cualquier tipo;total;1992TIV;796,4
mujeres;de cualquier tipo;total;1992TIII;730,1
mujeres;de cualquier tipo;total;1992TII;726,2
mujeres;de cualquier tipo;total;1992TI;687,2
mujeres;de cualquier tipo;total;1991TIV;671,9
mujeres;de cualquier tipo;total;1991TIII;663
mujeres;de cualquier tipo;total;1991TII;631,5
mujeres;de cualquier tipo;total;1991TI;642,7
mujeres;de cualquier tipo;total;1990TIV;650,7
mujeres;de cualquier tipo;total;1990TIII;632
mujeres;de cualquier tipo;total;1990TII;639,9
mujeres;de cualquier tipo;total;1990TI;645,9
mujeres;de cualquier tipo;total;1989TIV;655,7
mujeres;de cualquier tipo;total;1989TIII;610,4
mujeres;de cualquier tipo;total;1989TII;627,9
mujeres;de cualquier tipo;total;1989TI;650,3
mujeres;de cualquier tipo;total;1988TIV;662,7
mujeres;de cualquier tipo;total;1988TIII;644,5
mujeres;de cualquier tipo;total;1988TII;621
mujeres;de cualquier tipo;total;1988TI;630,5
mujeres;de cualquier tipo;total;1987TIV;586,1
mujeres;de cualquier tipo;total;1987TIII;553,4
mujeres;de cualquier tipo;total;1987TII;476,6
mujeres;de cualquier tipo;de 16 a 19;1995TIV;97,9
mujeres;de cualquier tipo;de 16 a 19;1995TIII;102,2
mujeres;de cualquier tipo;de 16 a 19;1995TII;92,6
mujeres;de cualquier tipo;de 16 a 19;1995TI;99,9
mujeres;de cualquier tipo;de 16 a 19;1994TIV;112
mujeres;de cualquier tipo;de 16 a 19;1994TIII;125,8
mujeres;de cualquier tipo;de 16 a 19;1994TII;116,7
mujeres;de cualquier tipo;de 16 a 19;1994TI;113,6
mujeres;de cualquier tipo;de 16 a 19;1993TIV;114,2
mujeres;de cualquier tipo;de 16 a 19;1993TIII;108,8
mujeres;de cualquier tipo;de 16 a 19;1993TII;97
mujeres;de cualquier tipo;de 16 a 19;1993TI;96,9
mujeres;de cualquier tipo;de 16 a 19;1992TIV;95,2
mujeres;de cualquier tipo;de 16 a 19;1992TIII;91,3
mujeres;de cualquier tipo;de 16 a 19;1992TII;78,6
mujeres;de cualquier tipo;de 16 a 19;1992TI;79,4
mujeres;de cualquier tipo;de 16 a 19;1991TIV;76,8
mujeres;de cualquier tipo;de 16 a 19;1991TIII;83,1
mujeres;de cualquier tipo;de 16 a 19;1991TII;81
mujeres;de cualquier tipo;de 16 a 19;1991TI;80,8
mujeres;de cualquier tipo;de 16 a 19;1990TIV;91,1
mujeres;de cualquier tipo;de 16 a 19;1990TIII;95
mujeres;de cualquier tipo;de 16 a 19;1990TII;93,7
mujeres;de cualquier tipo;de 16 a 19;1990TI;97,8
mujeres;de cualquier tipo;de 16 a 19;1989TIV;98,3
mujeres;de cualquier tipo;de 16 a 19;1989TIII;98,7
mujeres;de cualquier tipo;de 16 a 19;1989TII;101,6
mujeres;de cualquier tipo;de 16 a 19;1989TI;109,1
mujeres;de cualquier tipo;de 16 a 19;1988TIV;119,2
mujeres;de cualquier tipo;de 16 a 19;1988TIII;112,5
mujeres;de cualquier tipo;de 16 a 19;1988TII;117,5
mujeres;de cualquier tipo;de 16 a 19;1988TI;128,2
mujeres;de cualquier tipo;de 16 a 19;1987TIV;125,4
mujeres;de cualquier tipo;de 16 a 19;1987TIII;115
mujeres;de cualquier tipo;de 16 a 19;1987TII;108,2
mujeres;de cualquier tipo;de 20 a 24;1995TIV;265,9
mujeres;de cualquier tipo;de 20 a 24;1995TIII;274,6
mujeres;de cualquier tipo;de 20 a 24;1995TII;257,1
mujeres;de cualquier tipo;de 20 a 24;1995TI;251,9
mujeres;de cualquier tipo;de 20 a 24;1994TIV;275,6
mujeres;de cualquier tipo;de 20 a 24;1994TIII;280,1
mujeres;de cualquier tipo;de 20 a 24;1994TII;271,9
mujeres;de cualquier tipo;de 20 a 24;1994TI;264,6
mujeres;de cualquier tipo;de 20 a 24;1993TIV;257
mujeres;de cualquier tipo;de 20 a 24;1993TIII;250,2
mujeres;de cualquier tipo;de 20 a 24;1993TII;210,7
mujeres;de cualquier tipo;de 20 a 24;1993TI;214,1
mujeres;de cualquier tipo;de 20 a 24;1992TIV;200,5
mujeres;de cualquier tipo;de 20 a 24;1992TIII;178,2
mujeres;de cualquier tipo;de 20 a 24;1992TII;184,3
mujeres;de cualquier tipo;de 20 a 24;1992TI;175,8
mujeres;de cualquier tipo;de 20 a 24;1991TIV;186,4
mujeres;de cualquier tipo;de 20 a 24;1991TIII;181,5
mujeres;de cualquier tipo;de 20 a 24;1991TII;175,2
mujeres;de cualquier tipo;de 20 a 24;1991TI;184,2
mujeres;de cualquier tipo;de 20 a 24;1990TIV;189,7
mujeres;de cualquier tipo;de 20 a 24;1990TIII;189,2
mujeres;de cualquier tipo;de 20 a 24;1990TII;184,1
mujeres;de cualquier tipo;de 20 a 24;1990TI;196,2
mujeres;de cualquier tipo;de 20 a 24;1989TIV;201,1
mujeres;de cualquier tipo;de 20 a 24;1989TIII;185,4
mujeres;de cualquier tipo;de 20 a 24;1989TII;200,9
mujeres;de cualquier tipo;de 20 a 24;1989TI;213,5
mujeres;de cualquier tipo;de 20 a 24;1988TIV;214,9
mujeres;de cualquier tipo;de 20 a 24;1988TIII;212,9
mujeres;de cualquier tipo;de 20 a 24;1988TII;212
mujeres;de cualquier tipo;de 20 a 24;1988TI;217,1
mujeres;de cualquier tipo;de 20 a 24;1987TIV;204,5
mujeres;de cualquier tipo;de 20 a 24;1987TIII;202,3
mujeres;de cualquier tipo;de 20 a 24;1987TII;175,2
mujeres;de cualquier tipo;de 25 a 29;1995TIV;258,2
mujeres;de cualquier tipo;de 25 a 29;1995TIII;244,7
mujeres;de cualquier tipo;de 25 a 29;1995TII;238,6
mujeres;de cualquier tipo;de 25 a 29;1995TI;228,9
mujeres;de cualquier tipo;de 25 a 29;1994TIV;235,4
mujeres;de cualquier tipo;de 25 a 29;1994TIII;234,3
mujeres;de cualquier tipo;de 25 a 29;1994TII;232,8
mujeres;de cualquier tipo;de 25 a 29;1994TI;232,3
mujeres;de cualquier tipo;de 25 a 29;1993TIV;230,8
mujeres;de cualquier tipo;de 25 a 29;1993TIII;197,4
mujeres;de cualquier tipo;de 25 a 29;1993TII;182,4
mujeres;de cualquier tipo;de 25 a 29;1993TI;182,4
mujeres;de cualquier tipo;de 25 a 29;1992TIV;180,1
mujeres;de cualquier tipo;de 25 a 29;1992TIII;157,1
mujeres;de cualquier tipo;de 25 a 29;1992TII;153,7
mujeres;de cualquier tipo;de 25 a 29;1992TI;147,1
mujeres;de cualquier tipo;de 25 a 29;1991TIV;149,4
mujeres;de cualquier tipo;de 25 a 29;1991TIII;153,6
mujeres;de cualquier tipo;de 25 a 29;1991TII;137,6
mujeres;de cualquier tipo;de 25 a 29;1991TI;147,6
mujeres;de cualquier tipo;de 25 a 29;1990TIV;147
mujeres;de cualquier tipo;de 25 a 29;1990TIII;137,4
mujeres;de cualquier tipo;de 25 a 29;1990TII;144,2
mujeres;de cualquier tipo;de 25 a 29;1990TI;143,6
mujeres;de cualquier tipo;de 25 a 29;1989TIV;147,3
mujeres;de cualquier tipo;de 25 a 29;1989TIII;134,9
mujeres;de cualquier tipo;de 25 a 29;1989TII;137,1
mujeres;de cualquier tipo;de 25 a 29;1989TI;136,1
mujeres;de cualquier tipo;de 25 a 29;1988TIV;146,7
mujeres;de cualquier tipo;de 25 a 29;1988TIII;139,9
mujeres;de cualquier tipo;de 25 a 29;1988TII;133
mujeres;de cualquier tipo;de 25 a 29;1988TI;125,2
mujeres;de cualquier tipo;de 25 a 29;1987TIV;107,6
mujeres;de cualquier tipo;de 25 a 29;1987TIII;103,5
mujeres;de cualquier tipo;de 25 a 29;1987TII;88,8
mujeres;de cualquier tipo;de 30 a 34;1995TIV;160,3
mujeres;de cualquier tipo;de 30 a 34;1995TIII;158,8
mujeres;de cualquier tipo;de 30 a 34;1995TII;161,4
mujeres;de cualquier tipo;de 30 a 34;1995TI;160,7
mujeres;de cualquier tipo;de 30 a 34;1994TIV;168,1
mujeres;de cualquier tipo;de 30 a 34;1994TIII;162
mujeres;de cualquier tipo;de 30 a 34;1994TII;162,1
mujeres;de cualquier tipo;de 30 a 34;1994TI;158,7
mujeres;de cualquier tipo;de 30 a 34;1993TIV;154,4
mujeres;de cualquier tipo;de 30 a 34;1993TIII;142,1
mujeres;de cualquier tipo;de 30 a 34;1993TII;127,7
mujeres;de cualquier tipo;de 30 a 34;1993TI;124,7
mujeres;de cualquier tipo;de 30 a 34;1992TIV;108,5
mujeres;de cualquier tipo;de 30 a 34;1992TIII;101,3
mujeres;de cualquier tipo;de 30 a 34;1992TII;109,5
mujeres;de cualquier tipo;de 30 a 34;1992TI;109,8
mujeres;de cualquier tipo;de 30 a 34;1991TIV;95,4
mujeres;de cualquier tipo;de 30 a 34;1991TIII;87,3
mujeres;de cualquier tipo;de 30 a 34;1991TII;84,4
mujeres;de cualquier tipo;de 30 a 34;1991TI;82,1
mujeres;de cualquier tipo;de 30 a 34;1990TIV;83,5
mujeres;de cualquier tipo;de 30 a 34;1990TIII;77,5
mujeres;de cualquier tipo;de 30 a 34;1990TII;75,6
mujeres;de cualquier tipo;de 30 a 34;1990TI;77,4
mujeres;de cualquier tipo;de 30 a 34;1989TIV;76,8
mujeres;de cualquier tipo;de 30 a 34;1989TIII;70,9
mujeres;de cualquier tipo;de 30 a 34;1989TII;71,9
mujeres;de cualquier tipo;de 30 a 34;1989TI;73,7
mujeres;de cualquier tipo;de 30 a 34;1988TIV;64
mujeres;de cualquier tipo;de 30 a 34;1988TIII;64,9
mujeres;de cualquier tipo;de 30 a 34;1988TII;57
mujeres;de cualquier tipo;de 30 a 34;1988TI;58,9
mujeres;de cualquier tipo;de 30 a 34;1987TIV;48
mujeres;de cualquier tipo;de 30 a 34;1987TIII;44,4
mujeres;de cualquier tipo;de 30 a 34;1987TII;32,5
mujeres;de cualquier tipo;de 35 a 39;1995TIV;124,3
mujeres;de cualquier tipo;de 35 a 39;1995TIII;124,5
mujeres;de cualquier tipo;de 35 a 39;1995TII;115,2
mujeres;de cualquier tipo;de 35 a 39;1995TI;114,9
mujeres;de cualquier tipo;de 35 a 39;1994TIV;125,8
mujeres;de cualquier tipo;de 35 a 39;1994TIII;118,6
mujeres;de cualquier tipo;de 35 a 39;1994TII;122,1
mujeres;de cualquier tipo;de 35 a 39;1994TI;120,9
mujeres;de cualquier tipo;de 35 a 39;1993TIV;113,2
mujeres;de cualquier tipo;de 35 a 39;1993TIII;103,2
mujeres;de cualquier tipo;de 35 a 39;1993TII;93,3
mujeres;de cualquier tipo;de 35 a 39;1993TI;84,1
mujeres;de cualquier tipo;de 35 a 39;1992TIV;77,3
mujeres;de cualquier tipo;de 35 a 39;1992TIII;69
mujeres;de cualquier tipo;de 35 a 39;1992TII;67,8
mujeres;de cualquier tipo;de 35 a 39;1992TI;59,1
mujeres;de cualquier tipo;de 35 a 39;1991TIV;59,5
mujeres;de cualquier tipo;de 35 a 39;1991TIII;57,4
mujeres;de cualquier tipo;de 35 a 39;1991TII;58
mujeres;de cualquier tipo;de 35 a 39;1991TI;58,1
mujeres;de cualquier tipo;de 35 a 39;1990TIV;51,8
mujeres;de cualquier tipo;de 35 a 39;1990TIII;49,1
mujeres;de cualquier tipo;de 35 a 39;1990TII;50,2
mujeres;de cualquier tipo;de 35 a 39;1990TI;49,8
mujeres;de cualquier tipo;de 35 a 39;1989TIV;46
mujeres;de cualquier tipo;de 35 a 39;1989TIII;42
mujeres;de cualquier tipo;de 35 a 39;1989TII;38,9
mujeres;de cualquier tipo;de 35 a 39;1989TI;40,1
mujeres;de cualquier tipo;de 35 a 39;1988TIV;37,5
mujeres;de cualquier tipo;de 35 a 39;1988TIII;37,6
mujeres;de cualquier tipo;de 35 a 39;1988TII;37,6
mujeres;de cualquier tipo;de 35 a 39;1988TI;39,9
mujeres;de cualquier tipo;de 35 a 39;1987TIV;35,9
mujeres;de cualquier tipo;de 35 a 39;1987TIII;29,4
mujeres;de cualquier tipo;de 35 a 39;1987TII;20,8
mujeres;de cualquier tipo;de 40 a 44;1995TIV;86,1
mujeres;de cualquier tipo;de 40 a 44;1995TIII;83,8
mujeres;de cualquier tipo;de 40 a 44;1995TII;89,2
mujeres;de cualquier tipo;de 40 a 44;1995TI;84,4
mujeres;de cualquier tipo;de 40 a 44;1994TIV;89
mujeres;de cualquier tipo;de 40 a 44;1994TIII;85,8
mujeres;de cualquier tipo;de 40 a 44;1994TII;86,1
mujeres;de cualquier tipo;de 40 a 44;1994TI;84,5
mujeres;de cualquier tipo;de 40 a 44;1993TIV;75
mujeres;de cualquier tipo;de 40 a 44;1993TIII;63,6
mujeres;de cualquier tipo;de 40 a 44;1993TII;62,9
mujeres;de cualquier tipo;de 40 a 44;1993TI;55,6
mujeres;de cualquier tipo;de 40 a 44;1992TIV;55,4
mujeres;de cualquier tipo;de 40 a 44;1992TIII;58,4
mujeres;de cualquier tipo;de 40 a 44;1992TII;54,2
mujeres;de cualquier tipo;de 40 a 44;1992TI;47,2
mujeres;de cualquier tipo;de 40 a 44;1991TIV;42,7
mujeres;de cualquier tipo;de 40 a 44;1991TIII;38,5
mujeres;de cualquier tipo;de 40 a 44;1991TII;36,8
mujeres;de cualquier tipo;de 40 a 44;1991TI;34,9
mujeres;de cualquier tipo;de 40 a 44;1990TIV;33,8
mujeres;de cualquier tipo;de 40 a 44;1990TIII;28,2
mujeres;de cualquier tipo;de 40 a 44;1990TII;32,5
mujeres;de cualquier tipo;de 40 a 44;1990TI;28,5
mujeres;de cualquier tipo;de 40 a 44;1989TIV;34,9
mujeres;de cualquier tipo;de 40 a 44;1989TIII;31,9
mujeres;de cualquier tipo;de 40 a 44;1989TII;29,3
mujeres;de cualquier tipo;de 40 a 44;1989TI;32,3
mujeres;de cualquier tipo;de 40 a 44;1988TIV;31,1
mujeres;de cualquier tipo;de 40 a 44;1988TIII;28,5
mujeres;de cualquier tipo;de 40 a 44;1988TII;24
mujeres;de cualquier tipo;de 40 a 44;1988TI;23,1
mujeres;de cualquier tipo;de 40 a 44;1987TIV;22,9
mujeres;de cualquier tipo;de 40 a 44;1987TIII;19,7
mujeres;de cualquier tipo;de 40 a 44;1987TII;19,8
mujeres;de cualquier tipo;de 45 a 49;1995TIV;58,9
mujeres;de cualquier tipo;de 45 a 49;1995TIII;61,7
mujeres;de cualquier tipo;de 45 a 49;1995TII;60,5
mujeres;de cualquier tipo;de 45 a 49;1995TI;56,6
mujeres;de cualquier tipo;de 45 a 49;1994TIV;68
mujeres;de cualquier tipo;de 45 a 49;1994TIII;58,7
mujeres;de cualquier tipo;de 45 a 49;1994TII;62,3
mujeres;de cualquier tipo;de 45 a 49;1994TI;58,6
mujeres;de cualquier tipo;de 45 a 49;1993TIV;50,5
mujeres;de cualquier tipo;de 45 a 49;1993TIII;45,6
mujeres;de cualquier tipo;de 45 a 49;1993TII;43,2
mujeres;de cualquier tipo;de 45 a 49;1993TI;42,6
mujeres;de cualquier tipo;de 45 a 49;1992TIV;37,4
mujeres;de cualquier tipo;de 45 a 49;1992TIII;35,6
mujeres;de cualquier tipo;de 45 a 49;1992TII;38,3
mujeres;de cualquier tipo;de 45 a 49;1992TI;31,1
mujeres;de cualquier tipo;de 45 a 49;1991TIV;27,9
mujeres;de cualquier tipo;de 45 a 49;1991TIII;28,2
mujeres;de cualquier tipo;de 45 a 49;1991TII;27
mujeres;de cualquier tipo;de 45 a 49;1991TI;24,4
mujeres;de cualquier tipo;de 45 a 49;1990TIV;21,1
mujeres;de cualquier tipo;de 45 a 49;1990TIII;25,2
mujeres;de cualquier tipo;de 45 a 49;1990TII;26,6
mujeres;de cualquier tipo;de 45 a 49;1990TI;21,6
mujeres;de cualquier tipo;de 45 a 49;1989TIV;20,5
mujeres;de cualquier tipo;de 45 a 49;1989TIII;21,9
mujeres;de cualquier tipo;de 45 a 49;1989TII;18,6
mujeres;de cualquier tipo;de 45 a 49;1989TI;18,8
mujeres;de cualquier tipo;de 45 a 49;1988TIV;19,5
mujeres;de cualquier tipo;de 45 a 49;1988TIII;17,2
mujeres;de cualquier tipo;de 45 a 49;1988TII;17,2
mujeres;de cualquier tipo;de 45 a 49;1988TI;18
mujeres;de cualquier tipo;de 45 a 49;1987TIV;15,6
mujeres;de cualquier tipo;de 45 a 49;1987TIII;17,5
mujeres;de cualquier tipo;de 45 a 49;1987TII;11,7
mujeres;de cualquier tipo;de 50 a 54;1995TIV;36,8
mujeres;de cualquier tipo;de 50 a 54;1995TIII;33,5
mujeres;de cualquier tipo;de 50 a 54;1995TII;34,8
mujeres;de cualquier tipo;de 50 a 54;1995TI;33,3
mujeres;de cualquier tipo;de 50 a 54;1994TIV;39,1
mujeres;de cualquier tipo;de 50 a 54;1994TIII;34,7
mujeres;de cualquier tipo;de 50 a 54;1994TII;36,9
mujeres;de cualquier tipo;de 50 a 54;1994TI;34,6
mujeres;de cualquier tipo;de 50 a 54;1993TIV;31,6
mujeres;de cualquier tipo;de 50 a 54;1993TIII;26,6
mujeres;de cualquier tipo;de 50 a 54;1993TII;25,3
mujeres;de cualquier tipo;de 50 a 54;1993TI;24,3
mujeres;de cualquier tipo;de 50 a 54;1992TIV;21,4
mujeres;de cualquier tipo;de 50 a 54;1992TIII;19,9
mujeres;de cualquier tipo;de 50 a 54;1992TII;19,5
mujeres;de cualquier tipo;de 50 a 54;1992TI;18,9
mujeres;de cualquier tipo;de 50 a 54;1991TIV;17,4
mujeres;de cualquier tipo;de 50 a 54;1991TIII;16,9
mujeres;de cualquier tipo;de 50 a 54;1991TII;15,3
mujeres;de cualquier tipo;de 50 a 54;1991TI;15,4
mujeres;de cualquier tipo;de 50 a 54;1990TIV;14,3
mujeres;de cualquier tipo;de 50 a 54;1990TIII;13,5
mujeres;de cualquier tipo;de 50 a 54;1990TII;17,1
mujeres;de cualquier tipo;de 50 a 54;1990TI;14,7
mujeres;de cualquier tipo;de 50 a 54;1989TIV;15,8
mujeres;de cualquier tipo;de 50 a 54;1989TIII;11,7
mujeres;de cualquier tipo;de 50 a 54;1989TII;13,5
mujeres;de cualquier tipo;de 50 a 54;1989TI;10,4
mujeres;de cualquier tipo;de 50 a 54;1988TIV;12,9
mujeres;de cualquier tipo;de 50 a 54;1988TIII;13,7
mujeres;de cualquier tipo;de 50 a 54;1988TII;10,4
mujeres;de cualquier tipo;de 50 a 54;1988TI;10,6
mujeres;de cualquier tipo;de 50 a 54;1987TIV;13,8
mujeres;de cualquier tipo;de 50 a 54;1987TIII;12,7
